ValorLiq;OrgCompras;TipoDoc;Centro;CriadorPedido;Primeiro Gerência de Linha;Primeiro getPessoa.Gerência;TipoContrato;Ptnct;GrupoMerc;Itens não alterados
29;OC1;Tipo1;Centro7;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
30;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
30;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;0
30;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;0
30;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
30;OC1;Tipo1;Centro15;Criador3;Linha3;Gerencia3;tipocon1;Não;GM37;1
30;OC1;Tipo1;Centro24;Criador12;Linha4;Gerencia4;tipocon1;Não;GM62;1
30;OC1;Tipo1;Centro3;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;0
30;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
30;OC1;Tipo2;Centro16;Criador45;Linha8;Gerencia12;tipocon2;Não;GM81;0
30;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM19;0
30;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
30;OC1;Tipo1;Centro19;Criador3;Linha3;Gerencia3;tipocon1;Não;GM82;1
30;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
31;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
31;OC1;Tipo1;Centro7;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
31;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
31;OC1;Tipo1;Centro1;Criador6;Linha2;Gerencia2;tipocon1;Não;GM17;1
31;OC1;Tipo1;Centro25;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
31;OC1;Tipo1;Centro11;Criador7;Linha4;Gerencia4;tipocon1;Não;GM83;1
31;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM83;1
31;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM11;1
31;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
31;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
31;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM58;1
31;OC1;Tipo1;Centro11;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
32;OC1;Tipo1;Centro31;Criador4;Linha2;Gerencia2;tipocon1;Não;GM4;1
32;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
32;OC1;Tipo1;Centro16;Criador6;Linha2;Gerencia2;tipocon1;Não;GM17;1
32;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM65;0
32;OC1;Tipo1;Centro33;Criador3;Linha3;Gerencia3;tipocon1;Não;GM54;0
32;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
32;OC1;Tipo1;Centro1;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;0
32;OC1;Tipo1;Centro3;Criador28;Linha1;Gerencia1;tipocon1;Não;GM84;1
32;OC1;Tipo1;Centro2;Criador2;Linha2;Gerencia2;tipocon1;Não;GM2;0
32;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM85;1
32;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
33;OC1;Tipo1;Centro26;Criador4;Linha2;Gerencia2;tipocon1;Não;GM4;0
33;OC1;Tipo1;Centro42;Criador28;Linha1;Gerencia1;tipocon1;Não;GM86;1
33;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM87;1
33;OC4;Tipo2;Centro4;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM54;1
33;OC1;Tipo1;Centro8;Criador7;Linha4;Gerencia4;tipocon1;Não;GM88;1
33;OC1;Tipo1;Centro4;Criador4;Linha2;Gerencia2;tipocon1;Não;GM4;1
33;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;1
33;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM89;1
34;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM64;1
34;OC1;Tipo1;Centro43;Criador3;Linha3;Gerencia3;tipocon1;Não;GM90;0
34;OC1;Tipo2;Centro9;Criador46;Linha2;Gerencia6;tipocon2;Não;GM38;1
34;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM51;1
34;OC1;Tipo2;Centro7;Criador3;Linha3;Gerencia3;tipocon2;Não;GM11;1
34;OC1;Tipo1;Centro2;Criador2;Linha2;Gerencia2;tipocon1;Não;GM2;0
34;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
34;OC1;Tipo1;Centro15;Criador1;Linha1;Gerencia1;tipocon1;Não;GM37;1
34;OC1;Tipo1;Centro42;Criador28;Linha1;Gerencia1;tipocon1;Não;GM86;1
34;OC1;Tipo1;Centro32;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
34;OC4;Tipo2;Centro5;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM18;1
35;OC1;Tipo1;Centro44;Criador3;Linha3;Gerencia3;tipocon1;Não;GM89;1
35;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM64;1
35;OC1;Tipo1;Centro1;Criador3;Linha3;Gerencia3;tipocon1;Não;GM4;1
35;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM91;1
35;OC2;Tipo2;Centro39;Criador47;Linha2;Gerencia5;tipocon2;Sim;GM2;1
35;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
35;OC1;Tipo2;Centro30;Criador44;Linha2;Gerencia5;tipocon2;Não;GM80;1
35;OC2;Tipo2;Centro10;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM6;0
35;OC1;Tipo2;Centro19;Criador48;Linha1;Gerencia7;tipocon2;Não;GM92;1
35;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
36;OC2;Tipo2;Centro25;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM93;1
36;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
36;OC1;Tipo1;Centro2;Criador2;Linha2;Gerencia2;tipocon1;Não;GM2;0
36;OC1;Tipo2;Centro7;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
36;OC1;Tipo1;Centro14;Criador12;Linha4;Gerencia4;tipocon1;Não;GM94;0
36;OC1;Tipo2;Centro40;Criador3;Linha3;Gerencia3;tipocon2;Não;GM95;1
36;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM45;1
36;OC2;Tipo2;Centro17;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM96;1
36;OC1;Tipo1;Centro9;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;1
36;OC2;Tipo2;Centro1;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM11;0
36;OC4;Tipo2;Centro11;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM41;1
37;OC1;Tipo1;Centro14;Criador6;Linha2;Gerencia2;tipocon1;Não;GM2;1
37;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
37;OC1;Tipo2;Centro5;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
37;OC1;Tipo1;Centro7;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
37;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
37;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
37;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;0
37;OC1;Tipo1;Centro41;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
37;OC1;Tipo1;Centro7;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
37;OC1;Tipo1;Centro4;Criador5;Linha2;Gerencia2;tipocon1;Não;GM97;1
37;OC1;Tipo1;Centro14;Criador51;Linha3;Gerencia3;tipocon1;Não;GM98;0
38;OC1;Tipo2;Centro8;Criador29;Linha2;Gerencia6;tipocon2;Não;GM38;1
38;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM99;0
38;OC1;Tipo2;Centro45;Criador3;Linha3;Gerencia3;tipocon2;Não;GM100;1
38;OC4;Tipo2;Centro20;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM101;1
38;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM102;0
38;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
38;OC4;Tipo2;Centro4;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM40;1
38;OC1;Tipo1;Centro32;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
38;OC1;Tipo2;Centro20;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
39;OC2;Tipo2;Centro25;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM3;0
39;OC1;Tipo2;Centro5;Criador53;Linha2;Gerencia5;tipocon2;Não;GM40;1
39;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
39;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
39;OC2;Tipo2;Centro7;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM6;1
39;OC1;Tipo1;Centro30;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
39;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;0
39;OC1;Tipo2;Centro16;Criador24;Linha2;Gerencia5;tipocon2;Não;GM103;0
40;OC1;Tipo1;Centro28;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
40;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
40;OC1;Tipo1;Centro7;Criador12;Linha4;Gerencia4;tipocon1;Não;GM104;0
40;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM12;0
40;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM59;1
40;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;1
40;OC1;Tipo2;Centro30;Criador3;Linha3;Gerencia3;tipocon2;Não;GM80;0
40;OC1;Tipo1;Centro5;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
40;OC1;Tipo1;Centro2;Criador2;Linha2;Gerencia2;tipocon1;Não;GM2;0
40;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
41;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM105;0
41;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
41;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
41;OC1;Tipo1;Centro46;Criador1;Linha1;Gerencia1;tipocon1;Não;GM107;1
41;OC3;Tipo2;Centro38;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM29;1
41;OC2;Tipo2;Centro40;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM108;0
41;OC1;Tipo1;Centro5;Criador4;Linha2;Gerencia2;tipocon1;Não;GM41;1
41;OC2;Tipo2;Centro25;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM29;0
41;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM41;1
41;OC1;Tipo1;Centro24;Criador12;Linha4;Gerencia4;tipocon1;Não;GM109;1
41;OC2;Tipo2;Centro14;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM110;1
41;OC1;Tipo1;Centro7;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
41;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM51;1
41;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM12;0
41;OC1;Tipo1;Centro2;Criador55;Linha9;Gerencia13;tipocon1;Não;GM4;0
42;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM41;0
42;OC1;Tipo2;Centro22;Criador3;Linha3;Gerencia3;tipocon2;Não;GM111;0
42;OC2;Tipo2;Centro47;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM55;1
42;OC1;Tipo1;Centro11;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
42;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM99;0
42;OC1;Tipo2;Centro20;Criador10;Linha2;Gerencia6;tipocon2;Não;GM13;0
42;OC4;Tipo2;Centro34;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM29;1
42;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM77;0
42;OC1;Tipo1;Centro9;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;0
42;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;0
42;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
43;OC1;Tipo1;Centro15;Criador1;Linha1;Gerencia1;tipocon1;Não;GM37;1
43;OC1;Tipo1;Centro47;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;0
43;OC1;Tipo1;Centro11;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;1
43;OC1;Tipo1;Centro22;Criador5;Linha2;Gerencia2;tipocon1;Não;GM97;0
43;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
43;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM65;1
43;OC2;Tipo2;Centro47;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM113;1
44;OC2;Tipo2;Centro48;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM114;0
44;OC2;Tipo2;Centro14;Criador58;Linha2;Gerencia5;tipocon2;Sim;GM82;1
44;OC2;Tipo2;Centro17;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM115;1
44;OC4;Tipo2;Centro28;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM82;0
44;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
44;OC2;Tipo2;Centro31;Criador60;Linha3;Gerencia3;tipocon2;Sim;GM80;1
44;OC4;Tipo2;Centro34;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM11;1
44;OC1;Tipo2;Centro24;Criador61;Linha2;Gerencia5;tipocon2;Não;GM87;0
44;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;0
44;OC2;Tipo2;Centro25;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM66;0
44;OC4;Tipo2;Centro28;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM40;1
44;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM29;1
44;OC1;Tipo1;Centro34;Criador12;Linha4;Gerencia4;tipocon1;Não;GM27;1
44;OC1;Tipo1;Centro9;Criador55;Linha9;Gerencia13;tipocon1;Não;GM38;0
45;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
45;OC1;Tipo2;Centro27;Criador29;Linha2;Gerencia6;tipocon2;Não;GM9;0
45;OC1;Tipo2;Centro17;Criador3;Linha3;Gerencia3;tipocon2;Não;GM116;0
45;OC2;Tipo2;Centro19;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM66;1
45;OC1;Tipo2;Centro27;Criador3;Linha3;Gerencia3;tipocon2;Não;GM117;1
45;OC2;Tipo2;Centro3;Criador62;Linha3;Gerencia3;tipocon2;Sim;GM118;1
45;OC4;Tipo2;Centro5;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM119;0
45;OC4;Tipo2;Centro5;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM18;0
45;OC4;Tipo2;Centro49;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM120;1
45;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;1
46;OC1;Tipo1;Centro9;Criador7;Linha4;Gerencia4;tipocon1;Não;GM31;1
46;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
46;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM121;0
46;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
46;OC1;Tipo2;Centro18;Criador53;Linha2;Gerencia5;tipocon2;Não;GM40;1
46;OC1;Tipo1;Centro50;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
47;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
47;OC2;Tipo2;Centro3;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM7;1
48;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM117;0
48;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM122;0
48;OC1;Tipo1;Centro51;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;1
48;OC1;Tipo1;Centro35;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
48;OC1;Tipo1;Centro26;Criador3;Linha3;Gerencia3;tipocon1;Não;GM123;0
48;OC1;Tipo1;Centro11;Criador5;Linha2;Gerencia2;tipocon1;Não;GM64;0
48;OC1;Tipo1;Centro43;Criador1;Linha1;Gerencia1;tipocon1;Não;GM124;1
48;OC1;Tipo1;Centro4;Criador7;Linha4;Gerencia4;tipocon1;Não;GM32;0
48;OC1;Tipo1;Centro14;Criador6;Linha2;Gerencia2;tipocon1;Não;GM2;1
49;OC1;Tipo1;Centro10;Criador6;Linha2;Gerencia2;tipocon1;Não;GM6;1
49;OC1;Tipo1;Centro40;Criador3;Linha3;Gerencia3;tipocon1;Não;GM45;1
49;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM125;1
49;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
49;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
49;OC1;Tipo2;Centro23;Criador64;Linha2;Gerencia5;tipocon2;Não;GM18;0
49;OC1;Tipo1;Centro26;Criador1;Linha1;Gerencia1;tipocon1;Não;GM84;1
50;OC4;Tipo2;Centro13;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM3;1
50;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM127;1
50;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM128;1
50;OC2;Tipo2;Centro6;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM3;1
50;OC1;Tipo2;Centro8;Criador29;Linha2;Gerencia6;tipocon2;Não;GM38;1
50;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM12;0
50;OC1;Tipo1;Centro33;Criador7;Linha4;Gerencia4;tipocon1;Não;GM55;1
50;OC1;Tipo1;Centro9;Criador65;Linha2;Gerencia6;tipocon1;Não;GM4;0
51;OC2;Tipo2;Centro7;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM47;1
51;OC1;Tipo1;Centro11;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
51;OC1;Tipo1;Centro31;Criador3;Linha3;Gerencia3;tipocon1;Não;GM4;1
51;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
51;OC2;Tipo2;Centro16;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM93;0
51;OC1;Tipo1;Centro14;Criador6;Linha2;Gerencia2;tipocon1;Não;GM2;1
51;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM18;0
51;OC1;Tipo2;Centro20;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;1
51;OC3;Tipo2;Centro48;Criador38;Linha2;Gerencia5;tipocon2;Sim;GM129;0
51;OC2;Tipo2;Centro27;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM130;0
52;OC3;Tipo2;Centro48;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM131;1
52;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM58;1
52;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
52;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
52;OC1;Tipo1;Centro11;Criador5;Linha2;Gerencia2;tipocon1;Não;GM4;0
52;OC1;Tipo1;Centro34;Criador5;Linha2;Gerencia2;tipocon1;Não;GM38;1
52;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM70;1
52;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
53;OC2;Tipo2;Centro21;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM52;1
53;OC2;Tipo2;Centro3;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM106;1
53;OC1;Tipo2;Centro30;Criador44;Linha2;Gerencia5;tipocon2;Não;GM80;1
53;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM125;1
53;OC2;Tipo2;Centro25;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM66;1
53;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
53;OC1;Tipo1;Centro5;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
53;OC1;Tipo1;Centro9;Criador55;Linha9;Gerencia13;tipocon1;Não;GM38;0
54;OC4;Tipo2;Centro13;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM3;1
54;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM12;1
54;OC1;Tipo1;Centro11;Criador12;Linha4;Gerencia4;tipocon1;Não;GM62;1
54;OC1;Tipo1;Centro4;Criador12;Linha4;Gerencia4;tipocon1;Não;GM62;1
54;OC1;Tipo1;Centro9;Criador55;Linha9;Gerencia13;tipocon1;Não;GM38;0
54;OC1;Tipo1;Centro52;Criador3;Linha3;Gerencia3;tipocon1;Não;GM98;0
54;OC1;Tipo1;Centro17;Criador3;Linha3;Gerencia3;tipocon1;Não;GM132;1
54;OC1;Tipo1;Centro33;Criador1;Linha1;Gerencia1;tipocon1;Não;GM1;1
54;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM11;1
54;OC2;Tipo2;Centro16;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM119;1
54;OC2;Tipo2;Centro3;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM7;1
54;OC4;Tipo2;Centro34;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM4;1
54;OC2;Tipo2;Centro25;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM75;0
55;OC1;Tipo1;Centro34;Criador5;Linha2;Gerencia2;tipocon1;Não;GM38;1
55;OC1;Tipo1;Centro19;Criador51;Linha3;Gerencia3;tipocon1;Não;GM3;0
55;OC1;Tipo2;Centro30;Criador44;Linha2;Gerencia5;tipocon2;Não;GM80;1
56;OC1;Tipo1;Centro9;Criador6;Linha2;Gerencia2;tipocon1;Não;GM17;0
56;OC1;Tipo2;Centro19;Criador29;Linha2;Gerencia6;tipocon2;Não;GM6;0
56;OC4;Tipo2;Centro5;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM29;0
56;OC1;Tipo1;Centro15;Criador1;Linha1;Gerencia1;tipocon1;Não;GM37;1
57;OC1;Tipo1;Centro11;Criador12;Linha4;Gerencia4;tipocon1;Não;GM18;0
57;OC1;Tipo2;Centro53;Criador3;Linha3;Gerencia3;tipocon2;Não;GM43;1
57;OC1;Tipo1;Centro3;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;0
57;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
57;OC1;Tipo2;Centro8;Criador29;Linha2;Gerencia6;tipocon2;Não;GM38;1
57;OC1;Tipo1;Centro50;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;1
57;OC1;Tipo1;Centro19;Criador12;Linha4;Gerencia4;tipocon1;Não;GM11;1
57;OC1;Tipo1;Centro4;Criador7;Linha4;Gerencia4;tipocon1;Não;GM32;0
57;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM89;1
57;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM133;1
57;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM19;0
58;OC1;Tipo1;Centro9;Criador5;Linha2;Gerencia2;tipocon1;Não;GM38;1
58;OC1;Tipo1;Centro11;Criador5;Linha2;Gerencia2;tipocon1;Não;GM64;0
58;OC2;Tipo2;Centro26;Criador69;Linha3;Gerencia3;tipocon2;Sim;GM79;0
59;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;0
59;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM60;0
59;OC1;Tipo1;Centro11;Criador5;Linha2;Gerencia2;tipocon1;Não;GM64;0
59;OC4;Tipo2;Centro34;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM4;1
59;OC4;Tipo2;Centro8;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM3;1
59;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
59;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
60;OC1;Tipo2;Centro16;Criador70;Linha2;Gerencia5;tipocon2;Não;GM134;1
60;OC1;Tipo1;Centro2;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;0
60;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
60;OC2;Tipo2;Centro31;Criador60;Linha3;Gerencia3;tipocon2;Sim;GM80;1
61;OC1;Tipo1;Centro27;Criador51;Linha3;Gerencia3;tipocon1;Não;GM116;1
61;OC1;Tipo1;Centro22;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
61;OC1;Tipo1;Centro31;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
61;OC1;Tipo1;Centro5;Criador6;Linha2;Gerencia2;tipocon1;Não;GM17;0
61;OC1;Tipo1;Centro9;Criador65;Linha2;Gerencia6;tipocon1;Não;GM38;0
61;OC2;Tipo2;Centro7;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM135;0
62;OC2;Tipo2;Centro14;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM136;0
